video_id,split,class_id,signer_id,EN,TR,frames
signer38_sample76_color,train,41,38,ugly,cirkin,82
signer38_sample77_color,train,44,38,friday,cuma,82
signer38_sample78_color,train,211,38,help,yardim,65
signer38_sample79_color,train,69,38,photograph,fotograf,71
signer38_sample80_color,train,168,38,tuesday,sali,82
signer38_sample81_color,train,43,38,soup,corba,80
signer38_sample82_color,train,225,38,difficult,zor,94
signer38_sample83_color,train,189,38,holiday,tatil,71
signer38_sample84_color,train,160,38,thursday,persembe,98
signer38_sample85_color,train,50,38,topple,devirmek,75
signer38_sample86_color,train,171,38,war,savas,80
signer38_sample87_color,train,0,38,sister,abla,46
signer38_sample88_color,train,171,38,war,savas,70
signer38_sample89_color,train,212,38,tomorrow,yarin,51
signer38_sample90_color,train,86,38,no,hayir,56
signer38_sample91_color,train,14,38,mother,anne,78
signer38_sample92_color,train,210,38,band-aid,yarabandi,81
signer38_sample93_color,train,144,38,school,okul,68
signer38_sample94_color,train,203,38,sad,uzgun,67
signer38_sample95_color,train,84,38,fault,hata,72
signer38_sample96_color,train,56,38,enemy,dusman,83
signer38_sample97_color,train,55,38,yesterday,dun,74
signer38_sample98_color,train,40,38,hammer,cekic,61
signer38_sample99_color,train,141,38,room,oda,74
signer38_sample100_color,train,140,38,oven,ocak,78
signer38_sample101_color,train,148,38,they,onlar,83
signer38_sample102_color,train,219,38,star,yildiz,103
signer38_sample103_color,train,112,38,identity,kimlik,69
signer38_sample104_color,train,117,38,smell,koku,68
signer38_sample105_color,train,169,38,champion,sampiyon,61
signer38_sample106_color,train,173,38,hi,selam,54
signer38_sample107_color,train,107,38,crossroads,kavsak,94
signer38_sample108_color,train,34,38,we,biz,83
signer38_sample109_color,train,118,38,cologne,kolonya,105
signer38_sample110_color,train,76,38,see,gormek,67
signer38_sample111_color,train,59,38,glove,eldiven,91
signer38_sample112_color,train,219,38,star,yildiz,100
signer38_sample113_color,train,201,38,flour,un,87
signer38_sample114_color,train,183,38,say,soylemek,68
signer38_sample115_color,train,28,38,single,bekar,67
signer38_sample116_color,train,172,38,sugar,seker,61
signer38_sample117_color,train,205,38,tax,vergi,94
signer38_sample118_color,train,42,38,child,cocuk,88
signer38_sample119_color,train,1,38,hurry,acele,65
signer38_sample120_color,train,143,38,teacher,ogretmen,49
signer38_sample121_color,train,188,38,date,tarih,70
signer38_sample122_color,train,81,38,carpet,hali,111
signer38_sample123_color,train,99,38,push,itmek,68
signer38_sample124_color,train,209,38,do,yapmak,66
signer38_sample125_color,train,115,38,mince,kiyma,113
signer38_sample126_color,train,185,38,milk,sut,56
signer38_sample127_color,train,182,38,you,siz,76
signer38_sample128_color,train,128,38,god_preserve,masallah,65
signer38_sample129_color,train,51,38,government,devlet,85
signer38_sample130_color,train,151,38,apologize,ozur_dilemek,83
signer38_sample131_color,train,105,38,door,kapi,68
signer38_sample132_color,train,2,38,hungry,acikmak,80
signer38_sample133_color,train,203,38,sad,uzgun,68
signer38_sample134_color,train,163,38,psychology,psikoloji,83
signer38_sample135_color,train,70,38,football,futbol,60
signer38_sample136_color,train,0,38,sister,abla,56
signer38_sample137_color,train,67,38,memorize,ezberlemek,67
signer38_sample138_color,train,220,38,absent,yok,73
signer38_sample139_color,train,32,38,together,beraber,70
signer38_sample140_color,train,61,38,retired,emekli,62
signer38_sample141_color,train,35,38,work,calismak,62
signer38_sample142_color,train,18,38,mirror,ayna,63
signer38_sample143_color,train,69,38,photograph,fotograf,77
signer38_sample144_color,train,93,38,goodbye,hoscakal,63
signer38_sample145_color,train,52,38,doctor,doktor,83
signer38_sample146_color,train,83,38,hospital,hastane,105
signer38_sample147_color,train,41,38,ugly,cirkin,78
signer38_sample148_color,train,9,38,wise,akilli,99
signer38_sample149_color,train,118,38,cologne,kolonya,93
signer38_sample150_color,train,10,38,unwise,akilsiz,76
signer38_sample151_color,train,152,38,cotton,pamuk,76
signer38_sample152_color,train,219,38,star,yildiz,87
signer38_sample153_color,train,37,38,fork,catal,61
signer38_sample154_color,train,172,38,sugar,seker,78
signer38_sample155_color,train,105,38,door,kapi,69
signer38_sample156_color,train,60,38,labor,emek,94
signer38_sample157_color,train,65,38,yes,evet,70
signer38_sample158_color,train,216,38,slow,yavas,69
signer38_sample159_color,train,124,38,stain,leke,69
signer38_sample160_color,train,197,38,screwdriver,tornavida,73
signer38_sample161_color,train,77,38,show,gostermek,84
signer38_sample162_color,train,94,38,drink,icmek,70
signer38_sample163_color,train,202,38,far,uzak,112
signer38_sample164_color,train,80,38,right,hakli,66
signer38_sample165_color,train,134,38,manager,mudur,80
signer38_sample166_color,train,183,38,say,soylemek,75
signer38_sample167_color,train,81,38,carpet,hali,101
signer38_sample168_color,train,207,38,alone,yalniz,82
signer38_sample169_color,train,195,38,tailor,terzi,74
signer38_sample170_color,train,103,38,pencil,kalem,57
signer38_sample171_color,train,12,38,shopping,alisveris,74
signer38_sample172_color,train,99,38,push,itmek,73
signer38_sample173_color,train,71,38,past,gecmis,72
signer38_sample174_color,train,77,38,show,gostermek,75
signer38_sample175_color,train,223,38,egg,yumurta,61
signer38_sample176_color,train,157,38,sunday,pazar,59
signer38_sample177_color,train,196,38,thanks,tesekkur,77
signer38_sample178_color,train,91,38,always,hep,56
signer38_sample179_color,train,221,38,road,yol,66
signer38_sample180_color,train,115,38,mince,kiyma,107
signer38_sample181_color,train,91,38,always,hep,69
signer38_sample182_color,train,167,38,sauce,salca,86
signer38_sample183_color,train,122,38,bad,kotu,70
signer38_sample184_color,train,112,38,identity,kimlik,69
signer38_sample185_color,train,50,38,topple,devirmek,69
signer38_sample186_color,train,164,38,request,rica_etmek,62
signer38_sample187_color,train,218,38,cook,yemek_pisirmek,142
signer38_sample188_color,train,124,38,stain,leke,90
signer38_sample189_color,train,106,38,sibling,kardes,97
signer38_sample190_color,train,85,38,towel,havlu,80
signer38_sample191_color,train,203,38,sad,uzgun,68
signer38_sample192_color,train,200,38,toilet,tuvalet,71
signer38_sample193_color,train,85,38,towel,havlu,81
signer38_sample194_color,train,217,38,eat,yemek,72
signer38_sample195_color,train,0,38,sister,abla,56
signer38_sample196_color,train,15,38,friend,arkadas,68
signer38_sample197_color,train,212,38,tomorrow,yarin,61
signer38_sample198_color,train,146,38,nope,olmaz,88
signer38_sample199_color,train,63,38,meal,et,91
signer38_sample200_color,train,165,38,hour,saat,90
signer38_sample201_color,train,122,38,bad,kotu,68
signer38_sample202_color,train,190,38,sweet,tatli,71
signer38_sample203_color,train,33,38,inform,bilgi_vermek,71
signer38_sample204_color,train,126,38,scissors,makas,62
signer38_sample205_color,train,76,38,see,gormek,70
signer38_sample206_color,train,225,38,difficult,zor,86
signer38_sample207_color,train,38,38,tea,cay,70
signer38_sample208_color,train,31,38,petrol,benzin,79
signer38_sample209_color,train,159,38,window,pencere,131
signer38_sample210_color,train,21,38,garden,bahce,94
signer38_sample211_color,train,56,38,enemy,dusman,86
signer38_sample212_color,train,116,38,female,kiz,84
signer38_sample213_color,train,97,38,not_interested,ilgilenmemek,79
signer38_sample214_color,train,177,38,free,serbest,62
signer38_sample215_color,train,66,38,married,evli,51
signer38_sample216_color,train,126,38,scissors,makas,56
signer38_sample217_color,train,98,38,light,isik,65
signer38_sample218_color,train,92,38,never,hic,76
signer38_sample219_color,train,178,38,voice,ses,60
signer38_sample220_color,train,156,38,potato,patates,77
signer38_sample221_color,train,66,38,married,evli,54
signer38_sample222_color,train,225,38,difficult,zor,68
signer38_sample223_color,train,138,38,where,nerede,61
signer38_sample224_color,train,186,38,okay,tamam,58
signer38_sample225_color,train,96,38,medicine,ilac,64
signer38_sample226_color,train,87,38,congratulations,hayirli_olsun,75
signer38_sample227_color,train,173,38,hi,selam,61
signer38_sample228_color,train,174,38,umbrella,semsiye,56
signer38_sample229_color,train,121,38,bridge,kopru,79
signer38_sample230_color,train,69,38,photograph,fotograf,85
signer38_sample231_color,train,24,38,glass,bardak,83
signer38_sample232_color,train,139,38,grandmother,nine,86
signer38_sample233_color,train,14,38,mother,anne,75
signer38_sample234_color,train,222,38,tired,yorgun,82
signer38_sample235_color,train,59,38,glove,eldiven,99
signer38_sample236_color,train,102,38,breakfast,kahvalti,125
signer38_sample237_color,train,146,38,nope,olmaz,95
signer38_sample238_color,train,179,38,love,sevmek,64
signer38_sample239_color,train,174,38,umbrella,semsiye,55
signer38_sample240_color,train,70,38,football,futbol,69
signer38_sample241_color,train,75,38,shirt,gomlek,96
signer38_sample242_color,train,61,38,retired,emekli,65
signer38_sample243_color,train,130,38,be_pleased,memnun_olmak,73
signer38_sample244_color,train,111,38,who,kim,61
signer38_sample245_color,train,78,38,laugh,gulmek,66
signer38_sample246_color,train,63,38,meal,et,72
signer38_sample247_color,train,188,38,date,tarih,77
signer38_sample248_color,train,175,38,you,sen,66
signer38_sample249_color,train,201,38,flour,un,96
signer38_sample250_color,train,166,38,soap,sabun,70
signer38_sample251_color,train,132,38,stairs,merdiven,82
signer38_sample252_color,train,109,38,belt,kemer,70
signer38_sample253_color,train,222,38,tired,yorgun,97
signer38_sample254_color,train,199,38,orange,turuncu,85
signer38_sample255_color,train,79,38,lightweight,hafif,68
signer38_sample256_color,train,171,38,war,savas,81
signer38_sample257_color,train,122,38,bad,kotu,64
signer38_sample258_color,train,215,38,bed,yatak,111
signer38_sample259_color,train,6,38,heavy,agir,89
signer38_sample260_color,train,177,38,free,serbest,65
signer38_sample261_color,train,11,38,kin,akraba,85
signer38_sample262_color,train,18,38,mirror,ayna,79
signer38_sample263_color,train,117,38,smell,koku,73
signer38_sample264_color,train,6,38,heavy,agir,87
signer38_sample265_color,train,107,38,crossroads,kavsak,86
signer38_sample266_color,train,145,38,olympiad,olimpiyat,101
signer38_sample267_color,train,34,38,we,biz,75
signer38_sample268_color,train,1,38,hurry,acele,70
signer38_sample269_color,train,141,38,room,oda,73
signer38_sample270_color,train,135,38,tap,musluk,75
signer38_sample271_color,train,130,38,be_pleased,memnun_olmak,73
signer38_sample272_color,train,54,38,wedding,dugun,72
signer38_sample273_color,train,30,38,I,ben,74
signer38_sample274_color,train,158,38,monday,pazartesi,82
signer38_sample275_color,train,166,38,soap,sabun,67
signer38_sample276_color,train,216,38,slow,yavas,92
signer38_sample277_color,train,192,38,danger,tehlike,64
signer38_sample278_color,train,90,38,halal,helal,73
signer38_sample279_color,train,103,38,pencil,kalem,54
signer38_sample280_color,train,87,38,congratulations,hayirli_olsun,70
signer38_sample281_color,train,184,38,promise,soz,77
signer38_sample282_color,train,156,38,potato,patates,93
signer38_sample283_color,train,9,38,wise,akilli,94
signer38_sample284_color,train,12,38,shopping,alisveris,69
signer38_sample285_color,train,108,38,accident,kaza,67
signer38_sample286_color,train,118,38,cologne,kolonya,106
signer38_sample287_color,train,162,38,police,polis,68
signer38_sample288_color,train,102,38,breakfast,kahvalti,110
signer38_sample289_color,train,88,38,animal,hayvan,83
signer38_sample290_color,train,111,38,who,kim,70
signer38_sample291_color,train,48,38,grandfather,dede,66
signer38_sample292_color,train,42,38,child,cocuk,86
signer38_sample293_color,train,39,38,teapot,caydanlik,58
signer38_sample294_color,train,90,38,halal,helal,67
signer38_sample295_color,train,27,38,baby,bebek,104
signer38_sample296_color,train,186,38,okay,tamam,47
signer38_sample297_color,train,79,38,lightweight,hafif,59
signer38_sample298_color,train,162,38,police,polis,69
signer38_sample299_color,train,24,38,glass,bardak,79
signer38_sample300_color,train,14,38,mother,anne,63
signer38_sample301_color,train,124,38,stain,leke,82
signer38_sample302_color,train,61,38,retired,emekli,70
signer38_sample303_color,train,206,38,near,yakin,78
signer38_sample304_color,train,221,38,road,yol,58
signer38_sample305_color,train,72,38,get_well,gecmis_olsun,69
signer38_sample306_color,train,136,38,how,nasil,60
signer38_sample307_color,train,123,38,lap,kucak,76
signer38_sample308_color,train,179,38,love,sevmek,66
signer38_sample309_color,train,201,38,flour,un,58
signer38_sample310_color,train,80,38,right,hakli,70
signer38_sample311_color,train,146,38,nope,olmaz,82
signer38_sample312_color,train,37,38,fork,catal,65
signer38_sample313_color,train,20,38,father,baba,83
signer38_sample314_color,train,20,38,father,baba,85
signer38_sample315_color,train,170,38,hat,sapka,68
signer38_sample316_color,train,195,38,tailor,terzi,82
signer38_sample317_color,train,7,38,cry,aglamak,78
signer38_sample318_color,train,15,38,friend,arkadas,70
signer38_sample319_color,train,215,38,bed,yatak,116
signer38_sample320_color,train,129,38,angel,melek,66
signer38_sample321_color,train,30,38,I,ben,56
signer38_sample322_color,train,182,38,you,siz,58
signer38_sample323_color,train,222,38,tired,yorgun,91
signer38_sample324_color,train,140,38,oven,ocak,63
signer38_sample325_color,train,19,38,same,ayni,72
signer38_sample326_color,train,24,38,glass,bardak,74
signer38_sample327_color,train,8,38,family,aile,70
signer38_sample328_color,train,191,38,ceiling,tavan,72
signer38_sample329_color,train,132,38,stairs,merdiven,85
signer38_sample330_color,train,62,38,male,erkek,63
signer38_sample331_color,train,187,38,comb,tarak,94
signer38_sample332_color,train,135,38,tap,musluk,74
signer38_sample333_color,train,92,38,never,hic,69
signer38_sample334_color,train,137,38,why,neden,126
signer38_sample335_color,train,17,38,shoe,ayakkabi,82
signer38_sample336_color,train,9,38,wise,akilli,86
signer38_sample337_color,train,53,38,full,dolu,91
signer38_sample338_color,train,110,38,if_only,keske,67
signer38_sample339_color,train,98,38,light,isik,69
signer38_sample340_color,train,13,38,key,anahtar,71
signer38_sample341_color,train,119,38,coal,komur,82
signer38_sample342_color,train,192,38,danger,tehlike,66
signer38_sample343_color,train,109,38,belt,kemer,90
signer38_sample344_color,train,121,38,bridge,kopru,82
signer38_sample345_color,train,149,38,forest,orman,98
signer38_sample346_color,train,38,38,tea,cay,74
signer38_sample347_color,train,87,38,congratulations,hayirli_olsun,75
signer38_sample348_color,train,157,38,sunday,pazar,94
signer38_sample349_color,train,115,38,mince,kiyma,114
signer38_sample350_color,train,62,38,male,erkek,68
signer38_sample351_color,train,137,38,why,neden,125
signer38_sample352_color,train,86,38,no,hayir,57
signer38_sample353_color,train,89,38,gift,hediye,90
signer38_sample354_color,train,33,38,inform,bilgi_vermek,66
signer38_sample355_color,train,26,38,feast,bayram,85
signer38_sample356_color,train,29,38,wait,beklemek,95
signer38_sample357_color,train,193,38,telephone,telefon,67
signer38_sample358_color,train,154,38,money,para,66
signer38_sample359_color,train,44,38,friday,cuma,77
signer38_sample360_color,train,17,38,shoe,ayakkabi,80
signer38_sample361_color,train,120,38,dog,kopek,85
signer38_sample362_color,train,3,38,enjoy_your_meal,afiyet_olsun,81
signer38_sample363_color,train,119,38,coal,komur,87
signer38_sample364_color,train,75,38,shirt,gomlek,82
signer38_sample365_color,train,202,38,far,uzak,90
signer38_sample366_color,train,178,38,voice,ses,58
signer38_sample367_color,train,218,38,cook,yemek_pisirmek,106
signer38_sample368_color,train,189,38,holiday,tatil,67
signer38_sample369_color,train,194,38,scales,terazi,67
signer38_sample370_color,train,210,38,band-aid,yarabandi,93
signer38_sample371_color,train,116,38,female,kiz,96
signer38_sample372_color,train,8,38,family,aile,71
signer38_sample373_color,train,204,38,existing,var,70
signer38_sample374_color,train,223,38,egg,yumurta,71
signer38_sample375_color,train,214,38,pillow,yastik,80
signer38_sample376_color,train,153,38,trousers,pantolon,66
signer38_sample377_color,train,184,38,promise,soz,73
signer38_sample378_color,train,208,38,wrong,yanlis,79
signer38_sample379_color,train,127,38,tongs,masa,49
signer38_sample380_color,train,66,38,married,evli,56
signer38_sample381_color,train,164,38,request,rica_etmek,89
signer38_sample382_color,train,161,38,picnic,piknik,66
signer38_sample383_color,train,25,38,flag,bayrak,100
signer38_sample384_color,train,133,38,guest,misafir,81
signer38_sample385_color,train,197,38,screwdriver,tornavida,73
signer38_sample386_color,train,205,38,tax,vergi,74
signer38_sample387_color,train,3,38,enjoy_your_meal,afiyet_olsun,71
signer38_sample388_color,train,19,38,same,ayni,68
signer38_sample389_color,train,68,38,elephant,fil,90
signer38_sample390_color,train,190,38,sweet,tatli,72
signer38_sample391_color,train,193,38,telephone,telefon,68
signer38_sample392_color,train,65,38,yes,evet,64
signer38_sample393_color,train,223,38,egg,yumurta,91
signer38_sample394_color,train,198,38,turkey,turkiye,79
signer38_sample395_color,train,129,38,angel,melek,86
signer38_sample396_color,train,153,38,trousers,pantolon,65
signer38_sample397_color,train,62,38,male,erkek,63
signer38_sample398_color,train,64,38,house,ev,51
signer38_sample399_color,train,149,38,forest,orman,99
signer38_sample400_color,train,132,38,stairs,merdiven,88
signer38_sample401_color,train,152,38,cotton,pamuk,91
signer38_sample402_color,train,45,38,saturday,cumartesi,51
signer38_sample403_color,train,64,38,house,ev,51
signer38_sample404_color,train,105,38,door,kapi,76
signer38_sample405_color,train,180,38,evil,seytan,96
signer38_sample406_color,train,11,38,kin,akraba,76
signer38_sample407_color,train,180,38,evil,seytan,85
signer38_sample408_color,train,214,38,pillow,yastik,88
signer38_sample409_color,train,169,38,champion,sampiyon,63
signer38_sample410_color,train,128,38,god_preserve,masallah,60
signer38_sample411_color,train,106,38,sibling,kardes,89
signer38_sample412_color,train,43,38,soup,corba,70
signer38_sample413_color,train,5,38,tree,agac,78
signer38_sample414_color,train,109,38,belt,kemer,98
signer38_sample415_color,train,179,38,love,sevmek,83
signer38_sample416_color,train,172,38,sugar,seker,78
signer38_sample417_color,train,158,38,monday,pazartesi,83
signer38_sample418_color,train,137,38,why,neden,115
signer38_sample419_color,train,2,38,hungry,acikmak,74
signer38_sample420_color,train,206,38,near,yakin,80
signer38_sample421_color,train,147,38,allright,olur,68
signer38_sample422_color,train,71,38,past,gecmis,76
signer38_sample423_color,train,46,38,wallet,cuzdan,65
signer38_sample424_color,train,204,38,existing,var,69
signer38_sample425_color,train,89,38,gift,hediye,97
signer38_sample426_color,train,42,38,child,cocuk,76
signer38_sample427_color,train,93,38,goodbye,hoscakal,56
signer38_sample428_color,train,108,38,accident,kaza,75
signer38_sample429_color,train,11,38,kin,akraba,89
signer38_sample430_color,train,112,38,identity,kimlik,73
signer38_sample431_color,train,35,38,work,calismak,76
signer38_sample432_color,train,10,38,unwise,akilsiz,81
signer38_sample433_color,train,208,38,wrong,yanlis,72
signer38_sample434_color,train,17,38,shoe,ayakkabi,76
signer38_sample435_color,train,47,38,minute,dakika,60
signer38_sample436_color,train,176,38,bill,senet,81
signer38_sample437_color,train,45,38,saturday,cumartesi,62
signer38_sample438_color,train,97,38,not_interested,ilgilenmemek,69
signer38_sample439_color,train,212,38,tomorrow,yarin,58
signer38_sample440_color,train,114,38,book,kitap,66
signer38_sample441_color,train,184,38,promise,soz,77
signer38_sample442_color,train,15,38,friend,arkadas,65
signer38_sample443_color,train,46,38,wallet,cuzdan,78
signer38_sample444_color,train,101,38,escape,kacmak,54
signer38_sample445_color,train,197,38,screwdriver,tornavida,81
signer38_sample446_color,train,165,38,hour,saat,64
signer38_sample447_color,train,187,38,comb,tarak,82
signer38_sample448_color,train,47,38,minute,dakika,63
signer38_sample449_color,train,207,38,alone,yalniz,77
signer38_sample450_color,train,186,38,okay,tamam,65
signer38_sample451_color,train,45,38,saturday,cumartesi,50
signer38_sample452_color,train,154,38,money,para,66
signer38_sample453_color,train,25,38,flag,bayrak,58
signer38_sample454_color,train,214,38,pillow,yastik,102
signer38_sample455_color,train,196,38,thanks,tesekkur,90
signer38_sample456_color,train,21,38,garden,bahce,81
signer38_sample457_color,train,143,38,teacher,ogretmen,59
signer38_sample458_color,train,78,38,laugh,gulmek,68
signer38_sample459_color,train,84,38,fault,hata,66
signer38_sample460_color,train,113,38,rent,kira,74
signer38_sample461_color,train,7,38,cry,aglamak,88
signer38_sample462_color,train,5,38,tree,agac,47
signer38_sample463_color,train,199,38,orange,turuncu,75
signer38_sample464_color,train,28,38,single,bekar,76
signer38_sample465_color,train,54,38,wedding,dugun,81
signer38_sample466_color,train,220,38,absent,yok,70
signer38_sample467_color,train,79,38,lightweight,hafif,65
signer38_sample468_color,train,194,38,scales,terazi,65
signer38_sample469_color,train,130,38,be_pleased,memnun_olmak,71
signer38_sample470_color,train,81,38,carpet,hali,98
signer38_sample471_color,train,110,38,if_only,keske,71
signer38_sample472_color,train,163,38,psychology,psikoloji,74
signer38_sample473_color,train,161,38,picnic,piknik,71
signer38_sample474_color,train,116,38,female,kiz,109
signer38_sample475_color,train,144,38,school,okul,82
signer38_sample476_color,train,106,38,sibling,kardes,102
signer38_sample477_color,train,28,38,single,bekar,73
signer38_sample478_color,train,148,38,they,onlar,65
signer38_sample479_color,train,117,38,smell,koku,79
signer38_sample480_color,train,68,38,elephant,fil,92
signer38_sample481_color,train,40,38,hammer,cekic,51
signer38_sample482_color,train,38,38,tea,cay,66
signer38_sample483_color,train,139,38,grandmother,nine,85
signer38_sample484_color,train,129,38,angel,melek,84
signer38_sample485_color,train,155,38,pastrami,pastirma,97
signer38_sample486_color,train,216,38,slow,yavas,82
signer38_sample487_color,train,221,38,road,yol,68
signer38_sample488_color,train,176,38,bill,senet,94
signer38_sample489_color,train,209,38,do,yapmak,61
signer38_sample490_color,train,93,38,goodbye,hoscakal,70
signer38_sample491_color,train,176,38,bill,senet,101
signer38_sample492_color,train,175,38,you,sen,74
signer38_sample493_color,train,86,38,no,hayir,56
signer38_sample494_color,train,82,38,ill,hasta,78
signer38_sample495_color,train,120,38,dog,kopek,77
signer38_sample496_color,train,80,38,right,hakli,75
signer38_sample497_color,train,166,38,soap,sabun,76
signer38_sample498_color,train,7,38,cry,aglamak,79
signer38_sample499_color,train,211,38,help,yardim,63
signer38_sample500_color,train,47,38,minute,dakika,59
signer38_sample501_color,train,27,38,baby,bebek,101
signer38_sample502_color,train,158,38,monday,pazartesi,88
signer38_sample503_color,train,39,38,teapot,caydanlik,60
signer38_sample504_color,train,164,38,request,rica_etmek,69
signer38_sample505_color,train,207,38,alone,yalniz,86
signer38_sample506_color,train,213,38,forbidden,yasak,70
signer38_sample507_color,train,189,38,holiday,tatil,71
signer38_sample508_color,train,13,38,key,anahtar,73
signer38_sample509_color,train,121,38,bridge,kopru,65
signer38_sample510_color,train,133,38,guest,misafir,73
signer38_sample511_color,train,37,38,fork,catal,60
signer38_sample512_color,train,18,38,mirror,ayna,62
signer38_sample513_color,train,82,38,ill,hasta,81
signer38_sample514_color,train,104,38,radiator,kalorifer,61
signer38_sample515_color,train,198,38,turkey,turkiye,86
signer38_sample516_color,train,83,38,hospital,hastane,98
signer38_sample517_color,train,154,38,money,para,67
signer38_sample518_color,train,39,38,teapot,caydanlik,67
signer38_sample519_color,train,174,38,umbrella,semsiye,62
signer38_sample520_color,train,138,38,where,nerede,53
signer38_sample521_color,train,26,38,feast,bayram,79
signer38_sample522_color,train,135,38,tap,musluk,75
signer38_sample523_color,train,53,38,full,dolu,76
signer38_sample524_color,train,155,38,pastrami,pastirma,75
signer38_sample525_color,train,145,38,olympiad,olimpiyat,111
signer38_sample526_color,train,82,38,ill,hasta,80
signer38_sample527_color,train,92,38,never,hic,82
signer38_sample528_color,train,59,38,glove,eldiven,86
signer38_sample529_color,train,119,38,coal,komur,88
signer38_sample530_color,train,27,38,baby,bebek,78
signer38_sample531_color,train,159,38,window,pencere,148
signer38_sample532_color,train,208,38,wrong,yanlis,79
signer38_sample533_color,train,84,38,fault,hata,63
signer38_sample534_color,train,31,38,petrol,benzin,83
signer38_sample535_color,train,162,38,police,polis,70
signer38_sample536_color,train,49,38,change,degistirmek,73
signer38_sample537_color,train,10,38,unwise,akilsiz,95
signer38_sample538_color,train,170,38,hat,sapka,65
signer38_sample539_color,train,217,38,eat,yemek,69
signer38_sample540_color,train,218,38,cook,yemek_pisirmek,94
signer38_sample541_color,train,205,38,tax,vergi,79
signer38_sample542_color,train,147,38,allright,olur,68
signer38_sample543_color,train,213,38,forbidden,yasak,69
signer38_sample544_color,train,192,38,danger,tehlike,61
signer38_sample545_color,train,72,38,get_well,gecmis_olsun,63
signer38_sample546_color,train,100,38,good,iyi,83
signer38_sample547_color,train,151,38,apologize,ozur_dilemek,82
signer38_sample548_color,train,68,38,elephant,fil,89
signer38_sample549_color,train,168,38,tuesday,sali,79
signer38_sample550_color,train,94,38,drink,icmek,65
signer38_sample551_color,train,64,38,house,ev,60
signer38_sample552_color,train,67,38,memorize,ezberlemek,72
signer38_sample553_color,train,107,38,crossroads,kavsak,83
signer38_sample554_color,train,191,38,ceiling,tavan,83
signer38_sample555_color,train,49,38,change,degistirmek,75
signer38_sample556_color,train,202,38,far,uzak,106
signer38_sample557_color,train,1,38,hurry,acele,89
signer38_sample558_color,train,43,38,soup,corba,84
signer38_sample559_color,train,185,38,milk,sut,65
signer38_sample560_color,train,165,38,hour,saat,61
signer38_sample561_color,train,46,38,wallet,cuzdan,66
signer38_sample562_color,train,56,38,enemy,dusman,89
signer38_sample563_color,train,104,38,radiator,kalorifer,64
signer38_sample564_color,train,148,38,they,onlar,53
signer38_sample565_color,train,183,38,say,soylemek,73
signer38_sample566_color,train,20,38,father,baba,76
signer38_sample567_color,train,150,38,fasting,oruc,81
signer38_sample568_color,train,143,38,teacher,ogretmen,65
signer38_sample569_color,train,215,38,bed,yatak,116
signer38_sample570_color,train,168,38,tuesday,sali,85
signer38_sample571_color,train,200,38,toilet,tuvalet,91
signer38_sample572_color,train,182,38,you,siz,71
signer38_sample573_color,train,151,38,apologize,ozur_dilemek,79
signer38_sample574_color,train,113,38,rent,kira,70
signer38_sample575_color,train,13,38,key,anahtar,72
signer38_sample576_color,train,30,38,I,ben,71
signer38_sample577_color,train,35,38,work,calismak,65
signer38_sample578_color,train,44,38,friday,cuma,82
signer38_sample579_color,train,156,38,potato,patates,106
signer38_sample580_color,train,96,38,medicine,ilac,69
signer38_sample581_color,train,160,38,thursday,persembe,94
signer38_sample582_color,train,141,38,room,oda,82
signer38_sample583_color,train,152,38,cotton,pamuk,80
signer38_sample584_color,train,71,38,past,gecmis,78
signer38_sample585_color,train,8,38,family,aile,74
signer38_sample586_color,train,213,38,forbidden,yasak,67
signer38_sample587_color,train,73,38,bring,getirmek,74
signer38_sample588_color,train,73,38,bring,getirmek,68
signer38_sample589_color,train,52,38,doctor,doktor,66
signer38_sample590_color,train,131,38,napkin,mendil,54
signer38_sample591_color,train,32,38,together,beraber,76
signer38_sample592_color,train,150,38,fasting,oruc,71
signer38_sample593_color,train,60,38,labor,emek,85
signer38_sample594_color,train,67,38,memorize,ezberlemek,63
signer38_sample595_color,train,195,38,tailor,terzi,73
signer38_sample596_color,train,126,38,scissors,makas,49
signer38_sample597_color,train,54,38,wedding,dugun,79
signer38_sample598_color,train,73,38,bring,getirmek,76
signer38_sample599_color,train,136,38,how,nasil,52
signer38_sample600_color,train,108,38,accident,kaza,87
signer38_sample601_color,train,111,38,who,kim,72
signer38_sample602_color,train,40,38,hammer,cekic,44
signer38_sample603_color,train,160,38,thursday,persembe,96
signer38_sample604_color,train,167,38,sauce,salca,84
signer38_sample605_color,train,191,38,ceiling,tavan,87
signer38_sample606_color,train,53,38,full,dolu,80
signer38_sample607_color,train,211,38,help,yardim,73
signer38_sample608_color,train,169,38,champion,sampiyon,68
signer38_sample609_color,train,33,38,inform,bilgi_vermek,70
signer38_sample610_color,train,131,38,napkin,mendil,67
signer38_sample611_color,train,51,38,government,devlet,70
signer38_sample612_color,train,97,38,not_interested,ilgilenmemek,59
signer38_sample613_color,train,32,38,together,beraber,77
signer38_sample614_color,train,50,38,topple,devirmek,63
signer38_sample615_color,train,6,38,heavy,agir,82
signer38_sample616_color,train,133,38,guest,misafir,86
signer38_sample617_color,train,48,38,grandfather,dede,64
signer38_sample618_color,train,194,38,scales,terazi,79
signer38_sample619_color,train,5,38,tree,agac,51
signer38_sample620_color,train,104,38,radiator,kalorifer,67
signer38_sample621_color,train,90,38,halal,helal,66
signer38_sample622_color,train,114,38,book,kitap,65
